"PartID" "Trial" "Length" "VerbType" "Item" "Age" "Gender" "EV" "Distractor" "Subject" "Agent" "Patient" "LC" "LCC" "PC" "PCC" "AC" "EVC" "AgeGroup" "AGC" "AGCC"
"SP_P32_L4R2" 2 "Long" "Pred" 11 60 "M" 19 1 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 10.3127413127413 -3.3963963963964 "Older" 0.5 0.464607464607465
"SP_P32_L4R2" 3 "Long" "Pred" 16 60 "M" 19 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 10.3127413127413 -3.3963963963964 "Older" 0.5 0.464607464607465
"SP_P32_L4R2" 4 "Long" "NPred" 12 60 "M" 19 0 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 10.3127413127413 -3.3963963963964 "Older" 0.5 0.464607464607465
"SP_P32_L4R2" 5 "Short" "NPred" 3 60 "M" 19 0 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 10.3127413127413 -3.3963963963964 "Older" 0.5 0.464607464607465
"SP_P32_L4R2" 7 "Long" "NPred" 2 60 "M" 19 0 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 10.3127413127413 -3.3963963963964 "Older" 0.5 0.464607464607465
"SP_P32_L4R2" 8 "Short" "NPred" 6 60 "M" 19 0 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 10.3127413127413 -3.3963963963964 "Older" 0.5 0.464607464607465
"SP_P32_L4R2" 9 "Short" "Pred" 15 60 "M" 19 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 10.3127413127413 -3.3963963963964 "Older" 0.5 0.464607464607465
"SP_P32_L4R2" 10 "Short" "NPred" 7 60 "M" 19 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 10.3127413127413 -3.3963963963964 "Older" 0.5 0.464607464607465
"SP_P32_L4R2" 12 "Short" "Pred" 5 60 "M" 19 0 1 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 10.3127413127413 -3.3963963963964 "Older" 0.5 0.464607464607465
"SP_P33_L1R1" 1 "Short" "NPred" 9 42 "M" 18 0 1 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -7.68725868725869 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P33_L1R1" 2 "Short" "Pred" 10 42 "M" 18 0 0 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -7.68725868725869 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P33_L1R1" 3 "Long" "Pred" 7 42 "M" 18 1 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -7.68725868725869 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P33_L1R1" 4 "Short" "Pred" 16 42 "M" 18 1 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -7.68725868725869 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P33_L1R1" 5 "Long" "NPred" 8 42 "M" 18 0 1 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -7.68725868725869 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P33_L1R1" 6 "Short" "NPred" 12 42 "M" 18 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -7.68725868725869 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P33_L1R1" 7 "Short" "Pred" 11 42 "M" 18 0 0 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -7.68725868725869 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P33_L1R1" 8 "Long" "Pred" 3 42 "M" 18 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -7.68725868725869 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P33_L1R1" 11 "Long" "NPred" 5 42 "M" 18 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -7.68725868725869 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P34_L2R1" 1 "Short" "Pred" 7 58 "F" 37 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 8.31274131274131 14.6036036036036 "Older" 0.5 0.464607464607465
"SP_P34_L2R1" 2 "Short" "NPred" 8 58 "F" 37 0 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 8.31274131274131 14.6036036036036 "Older" 0.5 0.464607464607465
"SP_P34_L2R1" 3 "Long" "Pred" 2 58 "F" 37 1 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 8.31274131274131 14.6036036036036 "Older" 0.5 0.464607464607465
"SP_P34_L2R1" 4 "Long" "Pred" 9 58 "F" 37 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 8.31274131274131 14.6036036036036 "Older" 0.5 0.464607464607465
"SP_P34_L2R1" 5 "Short" "Pred" 6 58 "F" 37 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 8.31274131274131 14.6036036036036 "Older" 0.5 0.464607464607465
"SP_P34_L2R1" 6 "Short" "Pred" 3 58 "F" 37 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 8.31274131274131 14.6036036036036 "Older" 0.5 0.464607464607465
"SP_P34_L2R1" 8 "Short" "NPred" 15 58 "F" 37 0 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 8.31274131274131 14.6036036036036 "Older" 0.5 0.464607464607465
"SP_P34_L2R1" 9 "Short" "NPred" 5 58 "F" 37 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 8.31274131274131 14.6036036036036 "Older" 0.5 0.464607464607465
"SP_P34_L2R1" 10 "Long" "NPred" 16 58 "F" 37 0 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 8.31274131274131 14.6036036036036 "Older" 0.5 0.464607464607465
"SP_P34_L2R1" 11 "Long" "Pred" 12 58 "F" 37 0 0 1 0 0.5 0.507078507078507 0.5 0.50965250965251 8.31274131274131 14.6036036036036 "Older" 0.5 0.464607464607465
"SP_P34_L2R1" 12 "Long" "NPred" 10 58 "F" 37 0 0 1 1 0.5 0.507078507078507 -0.5 -0.49034749034749 8.31274131274131 14.6036036036036 "Older" 0.5 0.464607464607465
"SP_P35_L3R1" 1 "Short" "Pred" 2 55 "M" 26 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 5.31274131274131 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P35_L3R1" 2 "Short" "NPred" 10 55 "M" 26 0 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 5.31274131274131 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P35_L3R1" 3 "Short" "NPred" 11 55 "M" 26 0 0 1 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 5.31274131274131 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P35_L3R1" 4 "Long" "Pred" 15 55 "M" 26 1 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 5.31274131274131 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P35_L3R1" 5 "Short" "NPred" 16 55 "M" 26 0 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 5.31274131274131 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P35_L3R1" 6 "Long" "NPred" 6 55 "M" 26 1 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 5.31274131274131 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P35_L3R1" 7 "Long" "Pred" 8 55 "M" 26 1 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 5.31274131274131 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P35_L3R1" 8 "Long" "NPred" 7 55 "M" 26 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 5.31274131274131 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P35_L3R1" 9 "Long" "NPred" 3 55 "M" 26 0 0 1 1 0.5 0.507078507078507 -0.5 -0.49034749034749 5.31274131274131 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P35_L3R1" 10 "Short" "Pred" 9 55 "M" 26 0 1 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 5.31274131274131 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P35_L3R1" 11 "Long" "Pred" 5 55 "M" 26 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 5.31274131274131 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P35_L3R1" 12 "Short" "Pred" 12 55 "M" 26 0 0 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 5.31274131274131 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P36_L4R1" 1 "Long" "NPred" 2 36 "M" 20 0 1 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -13.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P36_L4R1" 3 "Short" "Pred" 8 36 "M" 20 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -13.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P36_L4R1" 7 "Long" "NPred" 9 36 "M" 20 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -13.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P36_L4R1" 9 "Short" "NPred" 6 36 "M" 20 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -13.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P36_L4R1" 11 "Long" "NPred" 12 36 "M" 20 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -13.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P36_L4R1" 12 "Short" "NPred" 3 36 "M" 20 0 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -13.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P37_L1R2" 1 "Long" "Pred" 6 39 "M" 29 0 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -10.6872586872587 6.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P37_L1R2" 2 "Short" "NPred" 9 39 "M" 29 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -10.6872586872587 6.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P37_L1R2" 3 "Long" "Pred" 3 39 "M" 29 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -10.6872586872587 6.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P37_L1R2" 4 "Long" "NPred" 5 39 "M" 29 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -10.6872586872587 6.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P37_L1R2" 5 "Long" "NPred" 15 39 "M" 29 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -10.6872586872587 6.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P37_L1R2" 6 "Short" "Pred" 16 39 "M" 29 1 0 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -10.6872586872587 6.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P37_L1R2" 7 "Short" "NPred" 2 39 "M" 29 0 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -10.6872586872587 6.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P37_L1R2" 8 "Long" "NPred" 8 39 "M" 29 0 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -10.6872586872587 6.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P37_L1R2" 9 "Long" "Pred" 7 39 "M" 29 0 1 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -10.6872586872587 6.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P37_L1R2" 10 "Short" "Pred" 11 39 "M" 29 1 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -10.6872586872587 6.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P37_L1R2" 11 "Short" "NPred" 12 39 "M" 29 0 1 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -10.6872586872587 6.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P37_L1R2" 12 "Short" "Pred" 10 39 "M" 29 0 1 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -10.6872586872587 6.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P38_L2R2" 1 "Short" "NPred" 8 40 "F" 16 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -9.68725868725869 -6.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P38_L2R2" 2 "Short" "Pred" 7 40 "F" 16 0 0 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -9.68725868725869 -6.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P38_L2R2" 3 "Long" "Pred" 12 40 "F" 16 1 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -9.68725868725869 -6.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P38_L2R2" 4 "Long" "Pred" 2 40 "F" 16 1 0 1 0 0.5 0.507078507078507 0.5 0.50965250965251 -9.68725868725869 -6.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P38_L2R2" 5 "Long" "NPred" 16 40 "F" 16 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -9.68725868725869 -6.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P38_L2R2" 6 "Long" "Pred" 9 40 "F" 16 0 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -9.68725868725869 -6.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P38_L2R2" 7 "Short" "NPred" 15 40 "F" 16 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -9.68725868725869 -6.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P38_L2R2" 8 "Long" "NPred" 10 40 "F" 16 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -9.68725868725869 -6.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P38_L2R2" 9 "Short" "Pred" 6 40 "F" 16 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -9.68725868725869 -6.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P38_L2R2" 10 "Long" "NPred" 11 40 "F" 16 0 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -9.68725868725869 -6.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P38_L2R2" 11 "Short" "Pred" 3 40 "F" 16 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 -9.68725868725869 -6.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P38_L2R2" 12 "Short" "NPred" 5 40 "F" 16 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -9.68725868725869 -6.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P39_L3R2" 1 "Long" "Pred" 15 40 "F" 15 1 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -9.68725868725869 -7.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P39_L3R2" 2 "Short" "Pred" 12 40 "F" 15 0 0 1 1 -0.5 -0.492921492921493 0.5 0.50965250965251 -9.68725868725869 -7.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P39_L3R2" 4 "Long" "NPred" 6 40 "F" 15 0 1 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -9.68725868725869 -7.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P39_L3R2" 5 "Long" "Pred" 5 40 "F" 15 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -9.68725868725869 -7.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P39_L3R2" 6 "Short" "Pred" 2 40 "F" 15 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -9.68725868725869 -7.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P39_L3R2" 7 "Short" "NPred" 10 40 "F" 15 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -9.68725868725869 -7.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P39_L3R2" 8 "Long" "Pred" 8 40 "F" 15 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -9.68725868725869 -7.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P39_L3R2" 9 "Short" "NPred" 11 40 "F" 15 0 1 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -9.68725868725869 -7.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P39_L3R2" 11 "Long" "NPred" 3 40 "F" 15 0 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -9.68725868725869 -7.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P39_L3R2" 12 "Short" "Pred" 9 40 "F" 15 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 -9.68725868725869 -7.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P40_L4R2" 1 "Long" "NPred" 9 58 "F" 24 0 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 8.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P40_L4R2" 4 "Long" "NPred" 12 58 "F" 24 0 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 8.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P40_L4R2" 5 "Short" "NPred" 3 58 "F" 24 0 1 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 8.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P40_L4R2" 6 "Long" "Pred" 10 58 "F" 24 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 8.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P40_L4R2" 7 "Long" "NPred" 2 58 "F" 24 0 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 8.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P40_L4R2" 8 "Short" "NPred" 6 58 "F" 24 0 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 8.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P40_L4R2" 9 "Short" "Pred" 15 58 "F" 24 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 8.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P40_L4R2" 10 "Short" "NPred" 7 58 "F" 24 0 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 8.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P40_L4R2" 11 "Short" "Pred" 8 58 "F" 24 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 8.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P40_L4R2" 12 "Short" "Pred" 5 58 "F" 24 0 1 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 8.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P41_L1R1" 1 "Short" "NPred" 9 51 "M" 28 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 1.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P41_L1R1" 3 "Long" "Pred" 7 51 "M" 28 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 1.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P41_L1R1" 4 "Short" "Pred" 16 51 "M" 28 1 0 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 1.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P41_L1R1" 5 "Long" "NPred" 8 51 "M" 28 1 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 1.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P41_L1R1" 6 "Short" "NPred" 12 51 "M" 28 0 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 1.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P41_L1R1" 7 "Short" "Pred" 11 51 "M" 28 1 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 1.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P41_L1R1" 8 "Long" "Pred" 3 51 "M" 28 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 1.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P41_L1R1" 9 "Long" "Pred" 6 51 "M" 28 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 1.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P41_L1R1" 10 "Short" "NPred" 2 51 "M" 28 0 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 1.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P41_L1R1" 11 "Long" "NPred" 5 51 "M" 28 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 1.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P41_L1R1" 12 "Long" "NPred" 15 51 "M" 28 1 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 1.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P42_L2R1" 1 "Short" "Pred" 7 37 "M" 20 1 0 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -12.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P42_L2R1" 2 "Short" "NPred" 8 37 "M" 20 0 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -12.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P42_L2R1" 3 "Long" "Pred" 2 37 "M" 20 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -12.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P42_L2R1" 4 "Long" "Pred" 9 37 "M" 20 0 1 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -12.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P42_L2R1" 5 "Short" "Pred" 6 37 "M" 20 1 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -12.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P42_L2R1" 6 "Short" "Pred" 3 37 "M" 20 0 1 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -12.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P42_L2R1" 7 "Long" "NPred" 11 37 "M" 20 0 0 1 1 0.5 0.507078507078507 -0.5 -0.49034749034749 -12.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P42_L2R1" 8 "Short" "NPred" 15 37 "M" 20 1 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -12.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P42_L2R1" 9 "Short" "NPred" 5 37 "M" 20 1 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -12.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P42_L2R1" 10 "Long" "NPred" 16 37 "M" 20 1 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -12.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P42_L2R1" 11 "Long" "Pred" 12 37 "M" 20 0 0 1 0 0.5 0.507078507078507 0.5 0.50965250965251 -12.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P42_L2R1" 12 "Long" "NPred" 10 37 "M" 20 0 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -12.6872586872587 -2.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P43_L3R1" 1 "Short" "Pred" 2 52 "M" 28 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 2.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P43_L3R1" 2 "Short" "NPred" 10 52 "M" 28 0 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 2.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P43_L3R1" 3 "Short" "NPred" 11 52 "M" 28 0 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 2.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P43_L3R1" 4 "Long" "Pred" 15 52 "M" 28 0 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 2.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P43_L3R1" 5 "Short" "NPred" 16 52 "M" 28 0 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 2.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P43_L3R1" 6 "Long" "NPred" 6 52 "M" 28 0 1 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 2.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P43_L3R1" 7 "Long" "Pred" 8 52 "M" 28 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 2.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P43_L3R1" 9 "Long" "NPred" 3 52 "M" 28 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 2.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P43_L3R1" 10 "Short" "Pred" 9 52 "M" 28 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 2.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P43_L3R1" 11 "Long" "Pred" 5 52 "M" 28 0 0 1 1 0.5 0.507078507078507 0.5 0.50965250965251 2.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P43_L3R1" 12 "Short" "Pred" 12 52 "M" 28 0 1 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 2.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P44_L4R1" 1 "Long" "NPred" 2 47 "F" 26 0 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -2.68725868725869 3.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P44_L4R1" 3 "Short" "Pred" 8 47 "F" 26 0 1 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -2.68725868725869 3.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P44_L4R1" 4 "Long" "Pred" 16 47 "F" 26 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -2.68725868725869 3.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P44_L4R1" 5 "Short" "Pred" 15 47 "F" 26 0 1 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -2.68725868725869 3.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P44_L4R1" 6 "Long" "Pred" 10 47 "F" 26 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -2.68725868725869 3.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P44_L4R1" 8 "Long" "Pred" 11 47 "F" 26 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -2.68725868725869 3.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P44_L4R1" 9 "Short" "NPred" 6 47 "F" 26 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -2.68725868725869 3.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P44_L4R1" 10 "Short" "Pred" 5 47 "F" 26 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -2.68725868725869 3.6036036036036 "Younger" -0.5 -0.535392535392535
